ts_code,trade_date,total_mv,float_mv,total_share,float_share,free_share,turnover_rate,turnover_rate_f,pe,pe_ttm,pb
399001.SZ,2013/12/25,1636636070931.0,1285148291800.0,1.44165E+11,1.16308E+11,74297716198,0.84,1.32,14.81,14.01,2
399001.SZ,2013/12/26,1595692068214.0,1253683240891.0,1.44165E+11,1.16308E+11,74297716198,0.74,1.16,14.44,13.66,1.95
399001.SZ,2013/12/27,1625045435114.0,1276529666646.0,1.44165E+11,1.16308E+11,74297716198,0.79,1.23,14.71,13.91,1.98
399001.SZ,2013/12/30,1613437299804.0,1266900495512.0,1.44165E+11,1.16308E+11,74297716198,0.69,1.08,14.6,13.81,1.97
399001.SZ,2013/12/31,1640051914596.0,1288717561601.0,1.44165E+11,1.16308E+11,74297716198,0.72,1.12,14.84,14.04,2
399001.SZ,2014/1/2,1809932176291.0,1331609805441.0,1.4317E+11,1.12651E+11,72925814745,0.64,0.99,16.19,14.84,2.2
399001.SZ,2014/1/3,1794915838103.0,1318104876520.0,1.4317E+11,1.12651E+11,72925814745,0.81,1.24,16.06,14.72,2.18
399001.SZ,2014/1/6,1749363921214.0,1284746783495.0,1.4317E+11,1.12651E+11,72925814745,0.89,1.37,15.65,14.35,2.13
399001.SZ,2014/1/7,1747876489099.0,1281568966675.0,1.4317E+11,1.12651E+11,72925814745,0.58,0.89,15.63,14.33,2.13
399001.SZ,2014/1/8,1745874956446.0,1278485450245.0,1.4317E+11,1.12651E+11,72925814745,0.72,1.12,15.62,14.32,2.12
399001.SZ,2014/1/9,1748673074332.0,1268012388995.0,1.44494E+11,1.11976E+11,72250787942,0.94,1.45,15.64,14.34,2.09
399001.SZ,2014/1/10,1724562249978.0,1251881647193.0,1.44494E+11,1.11976E+11,72250787942,0.72,1.11,15.43,14.12,2.06
399001.SZ,2014/1/13,1714858087675.0,1243926965469.0,1.44494E+11,1.11976E+11,72247878821,0.73,1.13,15.34,14.04,2.05
399001.SZ,2014/1/14,1734914500352.0,1257922884152.0,1.44494E+11,1.11976E+11,72152297583,0.9,1.4,15.52,14.2,2.07
399001.SZ,2014/1/15,1737834738425.0,1257975410581.0,1.44494E+11,1.11976E+11,72152297583,0.74,1.14,15.54,14.22,2.07
399001.SZ,2014/1/16,1737693970354.0,1258130916648.0,1.44494E+11,1.11976E+11,72232642047,0.77,1.19,15.54,14.22,2.07
399001.SZ,2014/1/17,1711044352943.0,1238839676744.0,1.44494E+11,1.11976E+11,72232642047,0.64,0.99,15.31,14,2.04
399001.SZ,2014/1/20,1699971399880.0,1233196080812.0,1.44494E+11,1.11976E+11,72232642047,0.59,0.92,15.21,13.78,2.02
399001.SZ,2014/1/21,1715589117070.0,1243647997204.0,1.44494E+11,1.11976E+11,72232642047,0.56,0.87,15.35,13.91,2.04
399001.SZ,2014/1/22,1765181284255.0,1279720984695.0,1.44494E+11,1.11976E+11,72232642047,1.09,1.68,15.79,14.31,2.1
399001.SZ,2014/1/23,1758795672579.0,1274686899527.0,1.44494E+11,1.11976E+11,72232642047,0.8,1.24,15.73,14.26,2.09
399001.SZ,2014/1/24,1773138400586.0,1283372103440.0,1.44494E+11,1.11976E+11,72232642047,0.94,1.46,15.86,14.33,2.11
399001.SZ,2014/1/27,1748662379903.0,1266690109242.0,1.44494E+11,1.11976E+11,72232642047,1.9,2.94,15.64,14.21,2.07
399001.SZ,2014/1/28,1747032877752.0,1263319754319.0,1.44494E+11,1.11976E+11,72232642047,1.25,1.94,15.63,14.27,2.07
399001.SZ,2014/1/29,1739430776087.0,1256671501339.0,1.44494E+11,1.11968E+11,72232642047,0.92,1.43,15.56,14.21,2.06
399001.SZ,2014/1/30,1708796616072.0,1236085405264.0,1.44494E+11,1.11968E+11,72232642047,0.84,1.31,15.29,13.96,2.02
399001.SZ,2014/2/7,1717277652345.0,1242228630837.0,1.44494E+11,1.11971E+11,72227488873,1.03,1.6,15.36,14.03,2.03
399001.SZ,2014/2/10,1768476987325.0,1274560103235.0,1.44494E+11,1.11971E+11,72227488873,1.41,2.19,15.82,14.45,2.09
399001.SZ,2014/2/11,1773652876531.0,1278385839241.0,1.44494E+11,1.11971E+11,72227488873,1.51,2.34,15.87,14.49,2.1
399001.SZ,2014/2/12,1786733143484.0,1287613364134.0,1.44494E+11,1.11971E+11,72227488873,1.12,1.73,15.98,14.6,2.12
399001.SZ,2014/2/13,1784157457005.0,1281402747861.0,1.44494E+11,1.11971E+11,72227488873,1.33,2.06,15.96,14.58,2.11
399001.SZ,2014/2/14,1791212907584.0,1288858935361.0,1.44494E+11,1.11971E+11,72216179133,0.95,1.48,16.02,14.64,2.12
399001.SZ,2014/2/17,1810956563619.0,1300500412289.0,1.44536E+11,1.11971E+11,72216689833,1.42,2.2,16.2,14.75,2.13
399001.SZ,2014/2/18,1782452547318.0,1282723907526.0,1.44536E+11,1.11971E+11,72216689833,1.25,1.94,15.94,14.52,2.1
399001.SZ,2014/2/19,1811217583931.0,1303812456844.0,1.44536E+11,1.11971E+11,72216689833,1.71,2.65,16.2,14.76,2.13
399001.SZ,2014/2/20,1788489264975.0,1285554724004.0,1.44536E+11,1.11971E+11,72197642530,1.81,2.81,16,14.57,2.11
399001.SZ,2014/2/21,1768482110290.0,1271965126377.0,1.44536E+11,1.11971E+11,72197642530,1.19,1.84,15.82,14.5,2.08
399001.SZ,2014/2/24,1729694991816.0,1241459047966.0,1.44536E+11,1.11971E+11,72197642530,1.77,2.74,15.47,14.19,2.04
399001.SZ,2014/2/25,1671827838430.0,1200309389106.0,1.4457E+11,1.12004E+11,72230258838,1.87,2.9,14.65,13.62,1.96
399001.SZ,2014/2/26,1682111063346.0,1202496080003.0,1.4457E+11,1.12004E+11,72230258838,1.68,2.61,14.74,13.7,1.98
399001.SZ,2014/2/27,1655742854046.0,1182335966868.0,1.4457E+11,1.12004E+11,72230258838,1.28,1.98,14.51,13.49,1.94
399001.SZ,2014/2/28,1700152180399.0,1211171671089.0,1.4457E+11,1.12004E+11,72230258838,1.09,1.69,14.9,13.87,1.99
399001.SZ,2014/3/3,1708326160442.0,1216256439109.0,1.4457E+11,1.12004E+11,72230258838,1.03,1.59,14.97,13.94,2
399001.SZ,2014/3/4,1693345116404.0,1206718568639.0,1.4457E+11,1.12004E+11,72230258838,1.16,1.8,14.84,13.81,1.99
399001.SZ,2014/3/5,1685390952467.0,1201485041242.0,1.4457E+11,1.12004E+11,72230258838,0.85,1.31,14.77,13.75,1.98
399001.SZ,2014/3/6,1689247502126.0,1205958553676.0,1.4457E+11,1.12004E+11,72230258838,1.12,1.73,14.81,13.78,1.98
399001.SZ,2014/3/7,1685956598181.0,1204276699335.0,1.44572E+11,1.12005E+11,72231502788,0.94,1.45,14.23,13.55,1.95
399001.SZ,2014/3/10,1640678060701.0,1170332706038.0,1.44572E+11,1.12005E+11,72231502788,1.11,1.71,13.85,13.32,1.9
399001.SZ,2014/3/11,1656328647109.0,1187129917324.0,1.44572E+11,1.12005E+11,72231502788,1.03,1.59,13.98,13.45,1.92
399001.SZ,2014/3/12,1655266351260.0,1187476070285.0,1.44572E+11,1.12002E+11,72232903796,1.32,2.05,13.91,13.44,1.91
399001.SZ,2014/3/13,1682706149211.0,1207070974044.0,1.44572E+11,1.11982E+11,72232903796,1.05,1.63,14.07,13.65,1.95
399001.SZ,2014/3/14,1661721510024.0,1194357881468.0,1.44572E+11,1.11982E+11,72212100323,0.97,1.5,13.89,13.48,1.92
399001.SZ,2014/3/17,1687246263316.0,1208734974556.0,1.44572E+11,1.11977E+11,72207643579,0.77,1.19,14.06,13.68,1.95
399001.SZ,2014/3/18,1672811219842.0,1199123603808.0,1.44572E+11,1.11977E+11,72207643579,0.68,1.06,13.84,13.6,1.93
399001.SZ,2014/3/19,1645312362017.0,1177610181381.0,1.44572E+11,1.11977E+11,72207624832,1.06,1.65,13.61,13.38,1.9
399001.SZ,2014/3/20,1604052383023.0,1152319438280.0,1.44572E+11,1.11976E+11,72207624832,0.97,1.51,13.15,12.97,1.85
399001.SZ,2014/3/21,1655840028979.0,1189544643698.0,1.44572E+11,1.11976E+11,72180245775,1.42,2.21,13.57,13.39,1.91
399001.SZ,2014/3/24,1659698239764.0,1194701566902.0,1.44572E+11,1.11976E+11,72180245775,1.26,1.96,13.6,13.42,1.92
399001.SZ,2014/3/25,1652272840739.0,1188875899644.0,1.44572E+11,1.11976E+11,72180245775,1.15,1.79,13.54,13.36,1.91
399001.SZ,2014/3/26,1653226961643.0,1186791571551.0,1.44572E+11,1.11976E+11,72180245775,0.71,1.1,13.55,13.37,1.91
399001.SZ,2014/3/27,1635032191427.0,1173989160431.0,1.44572E+11,1.11976E+11,72180747200,0.91,1.41,13.11,13.06,1.89
399001.SZ,2014/3/28,1628763099644.0,1170465909660.0,1.44577E+11,1.11982E+11,72180747200,0.92,1.43,12.95,12.99,1.88
399001.SZ,2014/3/31,1635014105899.0,1174807684976.0,1.44577E+11,1.11977E+11,72186820276,0.68,1.06,13.26,12.99,1.88
399001.SZ,2014/4/1,1656626844722.0,1190134830228.0,1.44577E+11,1.11977E+11,72181207315,0.65,1.01,13.51,13.13,1.91
399001.SZ,2014/4/2,1668001856730.0,1198592409291.0,1.44577E+11,1.11977E+11,72181207315,0.9,1.4,13.6,13.22,1.92
399001.SZ,2014/4/3,1663443888329.0,1195013753137.0,1.44577E+11,1.11977E+11,72181207315,0.89,1.38,13.56,13.18,1.91
399001.SZ,2014/4/4,1681345676246.0,1207023345812.0,1.44577E+11,1.11977E+11,72181207315,0.72,1.11,13.71,13.33,1.93
399001.SZ,2014/4/8,1762655193618.0,1230145941558.0,1.66345E+11,1.11977E+11,76249436509,1.16,1.71,14.49,13.98,1.93
399001.SZ,2014/4/9,1762624291289.0,1230158118358.0,1.66345E+11,1.11977E+11,76249436509,0.85,1.25,14.49,13.98,1.93
399001.SZ,2014/4/10,1775083761458.0,1238249222167.0,1.66345E+11,1.11977E+11,76249436509,1.39,2.05,14.59,14.11,1.94
399001.SZ,2014/4/11,1777093881414.0,1243175926722.0,1.66345E+11,1.11977E+11,76249436509,1.14,1.68,14.6,14.12,1.94
399001.SZ,2014/4/14,1777039653894.0,1243992697240.0,1.66346E+11,1.11982E+11,76305636759,0.76,1.11,14.66,14.07,1.94
399001.SZ,2014/4/15,1748170807788.0,1223468262909.0,1.66346E+11,1.11982E+11,76310637637,1.08,1.58,14.43,13.83,1.91
399001.SZ,2014/4/16,1750369064532.0,1225722112735.0,1.66346E+11,1.11982E+11,76310637637,0.66,0.97,14.44,13.86,1.91
399001.SZ,2014/4/17,1747756127413.0,1224213305372.0,1.66346E+11,1.11982E+11,76310637638,0.61,0.9,14.18,13.84,1.9
399001.SZ,2014/4/18,1750307463415.0,1225203798180.0,1.66346E+11,1.11982E+11,76030411820,0.55,0.82,14.44,13.79,1.9
399001.SZ,2014/4/21,1727525644979.0,1208520079052.0,1.66346E+11,1.11982E+11,75988829956,0.8,1.17,14.21,13.59,1.88
399001.SZ,2014/4/22,1733197212341.0,1216289937779.0,1.66346E+11,1.1208E+11,75992329956,0.8,1.18,13.8,13.55,1.88
399001.SZ,2014/4/23,1741315201747.0,1223832510592.0,1.66346E+11,1.1199E+11,75897588907,0.68,1,14.11,13.69,1.88
399001.SZ,2014/4/24,1732902103133.0,1220261674657.0,1.66346E+11,1.1199E+11,75889845327,0.68,1.01,14.04,13.47,1.87
399001.SZ,2014/4/25,1710969043816.0,1202234464117.0,1.66346E+11,1.1199E+11,75889845327,1.01,1.49,13.48,13.23,1.76
399001.SZ,2014/4/28,1692065364144.0,1188727279265.0,1.66346E+11,1.1199E+11,75733991259,1.21,1.78,13.32,13.24,1.73
399001.SZ,2014/4/29,1712911717883.0,1204933168305.0,1.66346E+11,1.11996E+11,75733991259,0.71,1.05,13.49,13.17,1.75
399001.SZ,2014/4/30,1711554419549.0,1203816350617.0,1.69792E+11,1.13025E+11,76753009260,0.55,0.8,13.51,13.13,1.74
399001.SZ,2014/5/5,1711157790984.0,1204271041640.0,1.69792E+11,1.13025E+11,76753009260,0.58,0.86,13.51,13.13,1.74
399001.SZ,2014/5/6,1713826212547.0,1205631283166.0,1.69817E+11,1.13025E+11,76758565693,0.83,1.22,13.53,13.15,1.74
399001.SZ,2014/5/7,1689698962334.0,1192966530723.0,1.69817E+11,1.13025E+11,76338325256,0.73,1.09,13.34,12.96,1.71
399001.SZ,2014/5/8,1677099742917.0,1184694086511.0,1.69817E+11,1.13025E+11,76696087551,0.71,1.04,13.24,12.86,1.71
399001.SZ,2014/5/9,1673568088275.0,1184332083378.0,1.69817E+11,1.13025E+11,76696087551,0.75,1.11,13.21,12.84,1.71
399001.SZ,2014/5/12,1712118175765.0,1211414778482.0,1.69817E+11,1.13025E+11,76696087551,1.24,1.83,13.52,13.13,1.74
399001.SZ,2014/5/13,1711014130990.0,1210605401468.0,1.69817E+11,1.13025E+11,76696087551,0.96,1.42,13.51,13.12,1.74
399001.SZ,2014/5/14,1712915080671.0,1210776992070.0,1.69817E+11,1.13025E+11,76693937551,0.89,1.32,13.52,13.14,1.75
399001.SZ,2014/5/15,1685070206977.0,1191724293796.0,1.69817E+11,1.13025E+11,76693937551,0.68,1,13.3,12.93,1.72
399001.SZ,2014/5/16,1691516953703.0,1195516622934.0,1.69817E+11,1.13025E+11,76693937551,0.71,1.04,13.35,12.97,1.73
399001.SZ,2014/5/19,1669573263177.0,1179276076521.0,1.69817E+11,1.13025E+11,76693937551,0.61,0.9,13.18,12.81,1.7
399001.SZ,2014/5/20,1668716412354.0,1179072727882.0,1.69817E+11,1.13025E+11,76693937551,0.57,0.84,13.17,12.8,1.7
399001.SZ,2014/5/21,1681208144064.0,1187265852905.0,1.69817E+11,1.13025E+11,76712984854,0.58,0.85,13.27,12.9,1.71
399001.SZ,2014/5/22,1675048581787.0,1181189489853.0,1.69817E+11,1.13025E+11,76712984854,0.75,1.11,13.22,12.85,1.71
399001.SZ,2014/5/23,1685681054501.0,1188599846319.0,1.69817E+11,1.13025E+11,76712984854,0.7,1.03,13.31,12.93,1.72
399001.SZ,2014/5/26,1699524300373.0,1194394585364.0,1.69817E+11,1.13025E+11,76712984854,0.66,0.97,13.42,13.04,1.73
399001.SZ,2014/5/27,1696955111022.0,1192178472231.0,1.69813E+11,1.13022E+11,76731372587,0.51,0.75,13.4,13.02,1.73
399001.SZ,2014/5/28,1721469516002.0,1209885001635.0,1.7016E+11,1.13369E+11,76859073114,0.93,1.38,13.59,13.2,1.76
399001.SZ,2014/5/29,1709741430873.0,1202526973799.0,1.7016E+11,1.13369E+11,76859073114,0.84,1.23,13.5,13.11,1.75
399001.SZ,2014/5/30,1714836027550.0,1206018705192.0,1.7016E+11,1.13369E+11,76859073114,0.7,1.04,13.54,13.15,1.75
399001.SZ,2014/6/3,1710644588870.0,1200230980680.0,1.70282E+11,1.13399E+11,76888959721,0.62,0.92,13.51,13.12,1.74
399001.SZ,2014/6/4,1688979986427.0,1185148650631.0,1.70282E+11,1.13399E+11,76888959721,0.59,0.87,13.33,12.96,1.72
399001.SZ,2014/6/5,1706659289475.0,1197116765208.0,1.70282E+11,1.13399E+11,76888959721,0.52,0.77,13.47,13.09,1.74
399001.SZ,2014/6/6,1694548786264.0,1182676287801.0,1.71141E+11,1.13399E+11,77231061769,0.6,0.87,13.38,13,1.73
399001.SZ,2014/6/9,1691120527098.0,1179496035302.0,1.71461E+11,1.13557E+11,77351526079,0.8,1.17,13.35,12.97,1.73
399001.SZ,2014/6/10,1717593524327.0,1199264340735.0,1.71461E+11,1.13577E+11,77351526079,0.83,1.22,13.56,13.17,1.76
399001.SZ,2014/6/11,1716018997208.0,1202841980746.0,1.71461E+11,1.13919E+11,77449434359,0.68,1.01,13.55,13.16,1.76
399001.SZ,2014/6/12,1707012716803.0,1196687417995.0,1.73366E+11,1.15034E+11,78231146499,0.69,1.02,13.48,13.09,1.75
399001.SZ,2014/6/13,1734710314519.0,1212093604145.0,1.73366E+11,1.15034E+11,78231146499,0.85,1.26,13.7,13.31,1.78
399001.SZ,2014/6/16,1739262569485.0,1215795140732.0,1.73953E+11,1.15587E+11,78500701782,0.95,1.4,13.73,13.34,1.78
399001.SZ,2014/6/17,1719443609178.0,1202311408655.0,1.74131E+11,1.15695E+11,78608083771,0.7,1.04,13.58,13.19,1.76
399001.SZ,2014/6/18,1711615576655.0,1195342477819.0,1.74131E+11,1.15695E+11,78608083771,0.83,1.22,13.51,13.13,1.76
399001.SZ,2014/6/19,1682183173077.0,1175489956339.0,1.74131E+11,1.15695E+11,78608083771,0.82,1.21,13.28,12.9,1.73
399001.SZ,2014/6/20,1685828594859.0,1177068754078.0,1.74131E+11,1.15695E+11,78608083771,0.83,1.23,13.31,12.93,1.73
399001.SZ,2014/6/23,1685277977859.0,1176904049859.0,1.74131E+11,1.15695E+11,78608083771,0.63,0.93,13.31,12.93,1.73
399001.SZ,2014/6/24,1700448858980.0,1185824224274.0,1.74131E+11,1.15687E+11,78608083771,0.52,0.77,13.43,13.04,1.75
399001.SZ,2014/6/25,1695589835766.0,1181718212465.0,1.74131E+11,1.15687E+11,78600142921,0.52,0.76,13.39,13.01,1.74
399001.SZ,2014/6/26,1712087116895.0,1193053054530.0,1.74131E+11,1.15687E+11,78600142921,0.58,0.85,13.52,13.13,1.76
399001.SZ,2014/6/27,1715724531359.0,1196423006513.0,1.74131E+11,1.15687E+11,78600146543,0.67,0.99,13.55,13.16,1.76
399001.SZ,2014/6/30,1721006923775.0,1204099015318.0,1.74131E+11,1.1572E+11,78600146543,0.74,1.1,13.59,13.2,1.77
399001.SZ,2014/7/1,1769572057906.0,1259539042197.0,1.71544E+11,1.12955E+11,78346575134,0.76,1.09,14.2,13.67,1.89
399001.SZ,2014/7/2,1771900264864.0,1261131244493.0,1.71544E+11,1.12955E+11,74278480765,0.89,1.35,14.21,13.69,1.89
399001.SZ,2014/7/3,1779502319790.0,1266530839883.0,1.71544E+11,1.12956E+11,74278480765,0.75,1.14,14.28,13.75,1.9
399001.SZ,2014/7/4,1776787994034.0,1264645505456.0,1.71548E+11,1.12958E+11,74281287532,0.72,1.09,14.25,13.73,1.89
399001.SZ,2014/7/7,1770892727924.0,1262265073503.0,1.71548E+11,1.12958E+11,74281287532,0.71,1.09,14.21,13.68,1.89
399001.SZ,2014/7/8,1781609560021.0,1271143939988.0,1.71548E+11,1.13074E+11,74357101086,0.79,1.2,14.29,13.77,1.9
399001.SZ,2014/7/9,1740485834900.0,1241859835259.0,1.7392E+11,1.15445E+11,76012830031,0.94,1.42,13.96,13.41,1.86
399001.SZ,2014/7/10,1728143489532.0,1234722711683.0,1.7392E+11,1.15445E+11,76007994810,0.98,1.49,13.86,13.32,1.85
399001.SZ,2014/7/11,1738005384131.0,1241929937282.0,1.7392E+11,1.15445E+11,76007994810,0.96,1.45,13.94,13.39,1.86
399001.SZ,2014/7/14,1758135938870.0,1257002257767.0,1.7392E+11,1.15445E+11,76029306594,0.87,1.32,14.1,13.55,1.88
399001.SZ,2014/7/15,1765261276777.0,1263355469239.0,1.7392E+11,1.15445E+11,76029306594,1.03,1.56,14.16,13.6,1.89
399001.SZ,2014/7/16,1753716445398.0,1255699024189.0,1.7392E+11,1.15445E+11,76029306594,0.89,1.35,14.07,13.52,1.88
399001.SZ,2014/7/17,1736507951461.0,1243103084218.0,1.7392E+11,1.15445E+11,76029306594,0.72,1.09,13.93,13.39,1.86
399001.SZ,2014/7/18,1751232715097.0,1255536824662.0,1.7392E+11,1.15445E+11,76031556594,0.81,1.23,14.05,13.5,1.87
399001.SZ,2014/7/21,1756986861959.0,1261395119884.0,1.7392E+11,1.1555E+11,76056324630,0.7,1.06,14.09,13.52,1.88
399001.SZ,2014/7/22,1782852073903.0,1279452452804.0,1.7392E+11,1.1555E+11,76056324630,0.95,1.44,14.3,13.72,1.91
399001.SZ,2014/7/23,1780724648058.0,1278816752814.0,1.7392E+11,1.1555E+11,76056724590,1,1.51,14.29,13.7,1.9
399001.SZ,2014/7/24,1807354723919.0,1298671723899.0,1.7392E+11,1.1555E+11,76056724590,1.75,2.65,14.5,13.9,1.93
399001.SZ,2014/7/25,1825378487437.0,1311774524933.0,1.7392E+11,1.1555E+11,76056724590,1.47,2.24,14.64,14.04,1.95
399001.SZ,2014/7/28,1881575131016.0,1352165265941.0,1.7392E+11,1.1555E+11,76056388909,2.33,3.54,15.09,14.47,2.01
399001.SZ,2014/7/29,1900449861882.0,1366117010054.0,1.7392E+11,1.15615E+11,76083388909,1.95,2.97,15.25,14.64,2.03
399001.SZ,2014/7/30,1901056708139.0,1365790154712.0,1.7392E+11,1.15615E+11,76083388909,1.66,2.52,15.25,14.64,2.03
399001.SZ,2014/7/31,1925005752700.0,1386087493939.0,1.7392E+11,1.15681E+11,76086361708,1.66,2.52,15.44,14.91,2.06
399001.SZ,2014/8/1,1906704345934.0,1373527321576.0,1.7392E+11,1.15681E+11,76086361708,1.7,2.59,15.3,14.77,2.04
399001.SZ,2014/8/4,1937802936743.0,1395854009674.0,1.7392E+11,1.15681E+11,76086361708,1.42,2.16,15.55,15.01,2.07
399001.SZ,2014/8/5,1938833411258.0,1395989040952.0,1.7392E+11,1.15681E+11,76086361708,1.52,2.31,15.55,15.01,2.07
399001.SZ,2014/8/6,1939196405329.0,1395969165947.0,1.7392E+11,1.15681E+11,76086361708,1.76,2.68,15.56,15.02,2.07
399001.SZ,2014/8/7,1908932294658.0,1373327492672.0,1.7392E+11,1.15681E+11,76086361708,1.65,2.5,15.31,14.78,2.04
399001.SZ,2014/8/8,1913851039726.0,1376762054717.0,1.7392E+11,1.15681E+11,76030161459,1.3,1.98,15.35,14.84,2.05
399001.SZ,2014/8/11,1943384028248.0,1396758040498.0,1.7392E+11,1.15681E+11,76030161459,1.18,1.8,15.59,15.07,2.08
399001.SZ,2014/8/12,1932536695526.0,1388093576840.0,1.7392E+11,1.15682E+11,76030792610,1.1,1.67,15.5,14.96,2.07
399001.SZ,2014/8/13,1935009207469.0,1391153830526.0,1.7392E+11,1.15682E+11,76030792610,1.45,2.21,15.52,14.98,2.07
399001.SZ,2014/8/14,1915392268629.0,1376350550388.0,1.7392E+11,1.15682E+11,76030168695,1.3,1.97,15.37,14.71,2.04
399001.SZ,2014/8/15,1933407338649.0,1390356960190.0,1.7392E+11,1.1568E+11,76030168695,1.46,2.21,15.51,14.8,2.06
399001.SZ,2014/8/18,1948048152066.0,1400867272382.0,1.7392E+11,1.1568E+11,76030168695,2.03,3.09,15.63,14.87,2.05
399001.SZ,2014/8/19,1948074357984.0,1401409667684.0,1.7392E+11,1.15699E+11,76045452705,1.66,2.52,15.63,14.67,2.04
399001.SZ,2014/8/20,1943612713944.0,1398959135018.0,1.7392E+11,1.15699E+11,76045452705,1.54,2.35,15.59,14.63,2.03
399001.SZ,2014/8/21,1941329746454.0,1396198668246.0,1.7392E+11,1.15699E+11,76045452705,1.58,2.4,15.57,14.57,2.03
399001.SZ,2014/8/22,1951754407973.0,1403863426699.0,1.7392E+11,1.157E+11,76045452705,1.22,1.86,15.66,14.69,2.04
399001.SZ,2014/8/25,1925493071686.0,1354917124769.0,1.7392E+11,1.15148E+11,76197207732,1.21,1.83,15.45,14.47,2.01
399001.SZ,2014/8/26,1896863556477.0,1333822292698.0,1.7392E+11,1.15129E+11,76251947607,1.14,1.72,15.22,14.16,1.97
399001.SZ,2014/8/27,1905183383625.0,1338208953244.0,1.7392E+11,1.15129E+11,76286057044,0.87,1.31,15.28,14.21,1.98
399001.SZ,2014/8/28,1880480123547.0,1321468926384.0,1.7392E+11,1.15129E+11,76286057044,0.94,1.42,15.09,14.12,1.95
399001.SZ,2014/8/29,1906082339616.0,1339278174098.0,1.7392E+11,1.15129E+11,76265208687,0.75,1.13,15.29,14.31,1.98
399001.SZ,2014/9/1,1929651516207.0,1389149197431.0,1.7392E+11,1.18273E+11,76265255842,1.12,1.73,15.48,14.42,2.08
399001.SZ,2014/9/2,1953755369876.0,1408728288904.0,1.7392E+11,1.18273E+11,80595910517,1.5,2.2,15.67,14.6,2.11
399001.SZ,2014/9/3,1970810563596.0,1420220492243.0,1.7392E+11,1.18273E+11,80595910517,1.51,2.22,15.81,14.73,2.13
399001.SZ,2014/9/4,1982948290108.0,1430368532256.0,1.7392E+11,1.18273E+11,80595910517,1.36,1.99,15.91,14.82,2.14
399001.SZ,2014/9/5,1991640908297.0,1436873865201.0,1.7392E+11,1.18273E+11,80595910517,1.69,2.48,15.98,14.88,2.15
399001.SZ,2014/9/9,1992643069131.0,1434113514108.0,1.7392E+11,1.18273E+11,80595910517,1.6,2.35,15.99,14.89,2.15
399001.SZ,2014/9/10,1983824172103.0,1428051871779.0,1.7392E+11,1.18273E+11,80595910517,1.38,2.02,15.91,14.82,2.14
399001.SZ,2014/9/11,1969420182718.0,1420167660359.0,1.7392E+11,1.18273E+11,80595910517,1.75,2.56,15.8,14.72,2.13
399001.SZ,2014/9/12,1976728358082.0,1424679849316.0,1.7392E+11,1.18273E+11,80595994507,1.55,2.28,15.86,14.77,2.13
399001.SZ,2014/9/15,1969093962876.0,1419500093887.0,1.7392E+11,1.18272E+11,80595994507,1.61,2.37,15.8,14.71,2.13
399001.SZ,2014/9/16,1920499753376.0,1383435551155.0,1.7392E+11,1.18272E+11,80595994507,2.58,3.78,15.41,14.35,2.07
399001.SZ,2014/9/17,1933841829884.0,1392319989816.0,1.7392E+11,1.18272E+11,80595994507,1.76,2.58,15.51,14.45,2.09
399001.SZ,2014/9/18,1938498261574.0,1407610782347.0,1.7392E+11,1.188E+11,80819058487,1.64,2.41,15.55,14.48,2.09
399001.SZ,2014/9/19,1949012157208.0,1417035265584.0,1.7392E+11,1.188E+11,80819058487,1.31,1.93,15.64,14.56,2.1
399001.SZ,2014/9/22,1909334449443.0,1389865582802.0,1.7392E+11,1.188E+11,80819058487,1.42,2.09,15.32,14.27,2.06
399001.SZ,2014/9/23,1925666140770.0,1401920693598.0,1.7392E+11,1.188E+11,80819058487,1.12,1.65,15.45,14.39,2.08
399001.SZ,2014/9/24,1957252289544.0,1426128720437.0,1.7392E+11,1.18806E+11,80824302718,1.69,2.49,15.7,14.62,2.11
399001.SZ,2014/9/25,1949502792390.0,1421278869966.0,1.7392E+11,1.18806E+11,80824302718,1.84,2.71,15.64,14.57,2.11
399001.SZ,2014/9/26,1947954951687.0,1419168930872.0,1.7392E+11,1.18806E+11,80824302718,1.37,2.01,15.63,14.55,2.1
399001.SZ,2014/9/29,1952838793895.0,1423517724439.0,1.7392E+11,1.18806E+11,80824302718,1.45,2.12,15.67,14.59,2.11
399001.SZ,2014/9/30,1952725873338.0,1423365464490.0,1.7392E+11,1.18806E+11,80831962718,1.22,1.79,15.67,14.59,2.11
399001.SZ,2014/10/8,1980934138666.0,1441159048563.0,1.74286E+11,1.18806E+11,80827518268,1.51,2.22,15.89,14.8,2.13
399001.SZ,2014/10/9,1987222395669.0,1444019915787.0,1.74286E+11,1.18806E+11,80827518268,1.75,2.58,15.94,14.85,2.14
399001.SZ,2014/10/10,1986871544993.0,1442209073701.0,1.74286E+11,1.18806E+11,80827518268,2.66,3.9,15.94,14.85,2.14
399001.SZ,2014/10/13,1972925300294.0,1432242369026.0,1.74286E+11,1.18806E+11,80827518268,2.24,3.29,15.83,14.74,2.12
399001.SZ,2014/10/14,1966519732388.0,1428094217469.0,1.74286E+11,1.18806E+11,80827518268,2.18,3.2,15.78,14.69,2.12
399001.SZ,2014/10/15,1981304011799.0,1440251017782.0,1.74286E+11,1.18806E+11,80827518268,2.08,3.05,15.89,14.71,2.13
399001.SZ,2014/10/16,1961686450542.0,1427317601961.0,1.74286E+11,1.18806E+11,80827518268,1.81,2.67,15.74,14.52,2.1
